Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
SS221,1.5.1.0,richard,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer,NodeColor,en
瑞奇_24_66,24,66,2,2,,,"噢,看来你可以帮我们将扰乱体送往肯托,你需要什么协议,这方面我们可是专业的.",False,Block,Normal,,,,[],,,[],,,TRUE,"Oh, it looks like you can help us get the disruptor to KenQuo. What kind of protocol do you need? We're experts on that.",,,1519.389;629.1088
我_24_67,24,67,1,2,,,"肯托的大使需要奎卡的克农贸易协议送回肯托由此达成与奎卡的协定,但我们需要大量的克农来使地下列车发动.我们无法走陆上的列车.列车被所多提斯人非法占领着.",False,Block,Normal,,,,[],,,[],,,TRUE,"The ambassador of KenQuo needs the trade agreement of Qika to send it back toKenQuo to make the agreement with Qika, but we need a lot of Kono to get the underground train moving. We can't take the overland train. The train was illegally occupied by the Sodtyx",,,1548.245;688.6432
瑞奇_24_68,24,68,2,2,,,"好吧,我们会提供这些东西,你将这个协议送到肯托,我们会与肯托来个亲密接触.",False,Block,Normal,,"SetQuestState(""借克农记"",""active"");",,[],,,[],,,TRUE,"all right, we can provide that , you put protocol back to kenquo .",,,1671.118;761.075
瑞奇_24_69,24,69,2,1,New Dialogue Entry,,,True,Block,Normal,,,Continue(),[],,,[],,,,,,,864.3386;200.3559
瑞奇_24_71,24,71,2,2,,,离开,False,Block,Normal,,,,[],,,[],,,,,,,1346.312;145.3355
瑞奇_24_74,24,74,2,2,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,,,1071.83;242.7799
我_25_0,25,0,1,105,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,866.3823;18.25328
奎里姆_25_49,25,49,105,1,START,,,True,Block,Normal,,,Continue(),[],,,[],,,TRUE,,,,727.8277;124.4743
奎里姆_25_50,25,50,105,1,,,"  世间千变万化,纵观其中,[lua(GetPlayerName())]你来晚了",False,Block,Normal,"CurrentQuestState(""夺回古柯草"")==""unassigned"";",,,[],,,[],,,TRUE,"You are Late,[lua(GetPlayerName())]",,,451.5927;170.6115
我_25_51,25,51,1,105,,,你知道我是谁吗？,False,Block,Normal,"CurrentQuestState(""对战"")==""success"";",,,[],,,[],,,TRUE,how do you know who am i?,,,237.2291;218.6865
我_25_52,25,52,1,105,,,你知道缇娜去哪了吗？,False,Block,Normal,"CurrentQuestState(""对战"")==""success"";",,,[],,,[],,,TRUE,Do you know where Tina has gone,,,452.7172;370.0597
奎里姆_25_53,25,53,105,1,,,"缇娜的情况我了解,它被赋予了重要的使命离开.",False,Block,Normal,,,,[],,,[],,,TRUE,I understand Tina's situation. She's been given an important mission to leave.,,,486.3221;480.502
奎里姆_25_54,25,54,105,1,,,"正如你知道我是谁一样,对象皆有序列,获取轻而易举",False,Block,Normal,,,,[],,,[],,,TRUE,Everythins have IDs.,,,178.866;302.906
我_25_55,25,55,1,105,,,"你和圣山的关系,听说你是圣山的信息传递者.",False,Block,Normal,,,,[],,,[],,,TRUE,Your relationship with the mountain. I hear you are the bearer of the mountain's message.,,,154.4012;386.7133
奎里姆_25_56,25,56,105,1,,,"我是奎卡族的先知奎里姆,姓奎,正如我的职能一样,在圣山的各个部族都存在先知。",False,Block,Normal,,,,[],,,[],,,TRUE,"I am the Queikha prophet Queim. My name is Queikha. As my function is, there are prophets among the tribes of the ShenShan",,,124.1048;460.8504
我_25_57,25,57,1,105,,,"你向圣山传递奎卡族的信息,你可以控制奎卡族的一切吗?",False,Block,Normal,,,,[],,,[],,,TRUE,You carry the message of the Qikas to the ShenShan. Can you control all the Qikas,,,5.283756;525.2993
奎里姆_25_58,25,58,105,1,,,"非也,作为观察者,将信息集合成信息包发送给圣山,圣山赋予我一种权限进入灵视将信息包传递给圣山",False,Block,Normal,,,,[],,,[],,,TRUE,"No, as an observer, gather the information into a packet and send it to the mountain, and the mountain gives me access to the vision to send the packet to the mountain",,,117.6992;609.1525
奎里姆_25_60,25,60,105,1,,,"我可以通过灵视帮你 获取你的信息,但是我需要""古柯草""",False,Block,Normal,,,,[],,,[],,,TRUE,"I could try to give you details about her, and who you are, but I'm short on “KUNO”.",,,580.1921;606.0192
我_25_61,25,61,1,105,,,古柯草是什么?,False,Block,Normal,,,,[],,,[],,,TRUE,,,,493.3818;702.8276
我_25_62,25,62,1,105,,,在哪里获取？,False,Block,Normal,,,,[],,,[],,,TRUE,Where to get it?,,,856.017;669.5988
奎里姆_25_64,25,64,105,1,,,"一种可以刺激脑部神经的药草,作为我进入灵视的重要材料之一.",False,Block,Normal,,,,[],,,[],,,TRUE,,,,692.8879;750.5532
奎里姆_25_65,25,65,105,1,,,"我给你标明了位置,请尽快获取\n""解锁新地点""",False,Block,Normal,,"SetQuestState(""夺回古柯草"",""active"");\nUnlockLoc(""林间小径_1"");",,[],,,[],,,TRUE,"I gave you the location, please get it as soon as possible ""unlock new location",,,1174.18;728.1437
我_25_66,25,66,1,105,,,那你为什么不自己去获取呢?,False,Block,Normal,,,,[],,,[],,,TRUE,,,,437.1474;794.0381
奎里姆_25_67,25,67,105,1,,,"以往是缇娜向我提供,但是最近瑞奇党反常的大量偷窃使得古柯草落入了他们手中,所以我需要你去帮我夺回.",False,Block,Normal,,,,[],,,[],,,TRUE,,,,679.1406;848.2188
我_25_68,25,68,1,105,,,瑞奇党？,False,Block,Normal,"CurrentQuestState(""圣山欺骗事件"")==""active""","SetQuestState(""瑞奇党"",""active"");",,[],,,[],,,TRUE,,,,442.9791;899.6392
我_25_69,25,69,1,105,,,古柯草的价值,False,Block,Normal,,,,[],,,[],,,TRUE,,,,680.9261;945.3906
奎里姆_25_70,25,70,105,1,,,"瑞奇党,一群顽劣之辈,企图偷窃所有的精神药草以形成自己的贩卖网,头目瑞里奇参与了圣山欺骗事件后成功逃离,形成了自己的势力群.",False,Block,Normal,,"SetQuestState(""圣山欺骗事件"",""success"")",,[],,,[],,,TRUE,,,,403.5373;998.7241
奎里姆_25_71,25,71,105,1,,,"作为重要的刺激性药物,一定的剂量具有强大的迷幻性进入未知空间.是圣山联系的重要手段,也可以通过古柯草对圣山卡牌激发出巨大的潜力.",False,Block,Normal,,,,[],,,[],,,TRUE,,,,942.7446;894.2864
我_25_72,25,72,1,105,,,圣山卡牌你知道如何制作吗?,False,Block,Normal,,,,[],,,[],,,TRUE,,,,897.4797;952.4117
奎里姆_25_73,25,73,105,1,,,"圣山卡牌依据各地的材料可合成当地部族能力的卡牌,帮我获取古柯草后我可以透露给你一点信息.",False,Block,Normal,,"SetQuestState(""圣山的灵感"",""acctive"");\n",,[],,,[],,,TRUE,,,,1128.65;1029.072
奎里姆_25_75,25,75,105,1,,,带来了吗?,False,Block,Normal,"CurrentQuestState(""夺回古柯草"")==""active"";",,,[],,,[],,,TRUE,ha?,,,839.4276;239.0604
我_25_76,25,76,1,105,,,交出古柯草,False,Block,Normal,,"CheckItemEnough(""古柯草"",3);",,[],,,[],,,TRUE,Gave Kuno,,,1039.963;322.6729
奎里姆_25_78,25,78,105,1,,,老衲要做法了,False,Block,Normal,"Variable[""ItemEnough""]~=false","SetQuestState(""夺回古柯草"",""success"");\nRemoveItemAmount(""古柯草"",3);\nVariable[""ItemEnough""]=false;",Delay({{end}}),[],,,[],,,TRUE,...,,,1198.528;402.324
奎里姆_25_79,25,79,105,1,,,"奎里姆麻利的从口袋里取出奎卡纸将古柯草卷成了棍状,点火,而后进入了灵视状态,在它的身后一块禁止吸烟的标志牌被烟雾围绕着,他的眉头开始紧锁起来,仿佛一股思绪干扰了他的行为.",False,Block,Normal,,,Delay(10f),[],,,[],,,TRUE,"Quillim quickly took the quica paper out of his pocket and rolled the coca into a stick, lit it on fire, and went into vision. Behind it was a no-smoking sign surrounded by smoke, his brow furrowed, as if a thought had interfered with his actions.",,,1325.049;539.5752
我_25_80,25,80,1,105,,,有发现什么吗?,False,Block,Normal,,,,[],,,[],,,TRUE,Did you found anything?,,,1542.93;468.4324
我_25_85,25,85,1,105,,,离开,False,Block,Normal,,,,[],,,[],,,,Exit,,,661.1222;359.2661
奎里姆_25_106,25,106,105,1,,,"沃里达,缇娜在沃里达,但是我无法获取你的序列,一股强烈的干扰波阻断了我的行动路线.这是不正常的灵视移动",False,Block,Normal,,,,[],,,[],,,TRUE,"Wolvda, Tina is in Voleida, but I can't get your sequence. A strong disturbance is blocking my path. This is an abnormal vision movement",,,1806.919;464.0083
我_25_107,25,107,1,105,,,这是什么危险信号吗？,False,Block,Normal,,,,[],,,[],,,TRUE,what's that mean?,,,1764.108;583.1321
奎里姆_25_108,25,108,105,1,,,"逃离奎卡,这股信号形成的字符串在警戒着我",False,Block,Normal,,,,[],,,[],,,TRUE,"Leave the QIka , they're warning you.",,,1825.504;751.2092
我_25_109,25,109,1,105,,,我应该怎么办?,False,Block,Normal,,,,[],,,[],,,TRUE,What should i do?,,,1873.752;1170.969
奎里姆_25_111,25,111,105,1,,,"圣山文明经济的圣十字路口.代表物品价值存在的标准,圣山中的新物体需要传送至圣山的商会进行价值的审查并产生序列,有了序列便可以在圣山的市场网流通。",False,Block,Normal,,,,[],,,[],,,,,,,2202.46;755.1543
我_25_112,25,112,1,105,,,序列是什么?,False,Block,Normal,,,,[],desc what's id for blakc market to different the value of the items,,[],,,,,,,2263.13;326.9474
奎里姆_25_113,25,113,105,1,,,"序列是处于圣山中重要的标识工具,通过序列的区域分布,圣山可以快速的平衡资源的分配以及经济的调整,保证秩序的稳定以及方便首领的管理手段",False,Block,Normal,,,,[],,,[],,,,,,,2247.014;476.8524
我_25_114,25,114,1,105,,,为什么无法查找我的序列？,False,Block,Normal,,,,[],,,[],,,,,,,2454.517;634.9059
我_25_115,25,115,1,105,,,市场网是什么?,False,Block,Normal,,,,[],"Auto_business net , for items prices flow,Unlock chap04",,[],,,,,,,2137.073;796.8359
我_25_116,25,116,1,105,,,审查标准是什么?,False,Block,Normal,,,,[],"bp,rules for shen shan business . Player can business with other npc at town . with the base prtocol, items value can flow by the perc(0.13~0.5)",,[],,,,,,,2271.009;888.4584
奎里姆_25_117,25,117,105,1,,,"灵视状态下,我其实已经找到了你的信息包,但是我通过历史记录发现这个包刚创建不久,而当我试图解包时,发现这种解码方式不是圣山目前通用的,你只有找到缇娜才能找到你的踪迹.",False,Block,Normal,,,,[],,,[],,,,,,,2563.533;836.2302
奎里姆_25_118,25,118,105,1,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,,,2233.628;916.2139
奎里姆_25_119,25,119,105,1,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,,,2651.147;954.9891
奎里姆_25_120,25,120,105,1,,,"想办法离开奎卡,一股不稳定的信号正在蔓延.",False,Block,Normal,,"SetQuestState(""试图离开奎卡"",""active"");\n",,[],,,[],,,,Try to get out of Qika. A sign of instability is spreading.,,,2111.874;1309.318
我_25_121,25,121,1,105,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,,,2520.809;1141.864
我_25_122,25,122,1,105,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,,,2072.377;928.0543
奎里姆_25_123,25,123,105,1,,,不够,False,Block,Normal,"Variable[""ItemEnough""]~=true",,,[],,,[],,,,Not enough.,,,1366.748;328.9116
奎里姆_25_124,25,124,105,1,,,快离开奎卡.,False,Block,Normal,,,,[],,,[],,,,LEAVE QIKA NOW!!!!,,,1090.5;136.2273
我_25_125,25,125,1,105,,,unlock,False,Block,Normal,,"UnlockLoc(""失落地下城"");",,[],,,[],,,,,,,1187.64;223.3414
我_25_126,25,126,1,105,,,秘密对话,False,Block,Normal,,,,[],,,[],,,,,,,786.4785;429.6916
所多提斯士兵_25_127,25,127,6,1,,,你想说的,False,Block,Normal,,,"TextInput(Text Field UI,Code,Code);",[],,,[],,,,,,,870.9269;444.3628
所多提斯士兵_25_128,25,128,6,1,,,成功,False,Block,Normal,"Variable[""Code""]==""GuKo""","Dungeon_GetItems(10001,3);",,[],,,[],,,,,,,874.7214;592.4111
所多提斯士兵_25_129,25,129,6,1,,,徒劳,False,Block,Normal,"Variable[""Code""]~=""ShenShan"" or\nVariable[""Code""]~=""UL"" \n",,,[],,,[],,,,,,,1061.798;589.913
所多提斯士兵_25_130,25,130,6,1,,,尝试总结,False,Block,Normal,,,Delay({{end}}),[],,,[],,,,,,,807.4379;511.2993
我_26_0,26,0,1,19,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,277.7582;1
信号放大器_26_1,26,1,19,1,,,"瑞奇党的放大器,通过这个装置来绕开所多提斯的阻截并提高连接圣山的准确性",False,Block,Normal,,,,[],,,[],,,,Ricky's amplifier uses this device to bypass Sodtyx and improve the accuracy of connecting the ShenShan,,,290.9214;71.3766
我_26_2,26,2,1,19,,,放置信号器,False,Block,Normal,"Variable[""DungeonBoss""]>=1","SetQuestState(""洛斯据点插入信号放大器"",""success"");\nRemoveItem(""信号放大器"");",,[],,,[],,,FALSE,Signal placement,,,446.7148;170.1469
我_26_3,26,3,1,19,,,确定,False,Block,Normal,,,,[],,,[],,,,Got it.,,,119.4725;193.0769
信号放大器_26_4,26,4,19,1,,,"放置成功,信号放大器中显示满格信号",False,Block,Normal,,"Variable[""DungeonBoss""]=0",,[],,,[],,,FALSE,"The placement is successful, and the full scale signal is displayed in the signal amplifier",,,423.2551;256.9477
我_27_0,27,0,1,9,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,194;42
所多提斯射手_27_1,27,1,9,1,,,"奎卡人,你们的末日来了",False,Block,Normal,,,,[],,,[],,,,Go Dead!!!,,,282;123
我_27_2,27,2,1,9,,,对战,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,Battle,,,309;205
我_28_0,28,0,1,20,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,144;44
所多提斯军官_28_1,28,1,20,1,,,"是奎卡垃圾,你们的末日已经到来,圣山属于所多提斯人！",False,Block,Normal,,,,[],,,[],,,,Qika Trash go dead!!!!,,,172;147
我_28_2,28,2,1,20,,,对战,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,Battle,,,202;230
我_29_0,29,0,1,21,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,467;31.42857
奎卡地下列车_29_22,29,22,21,1,,,"这是一个年久失修的列车,列车周围被藤蔓所围绕着.锈迹充斥这车身.通道是一片黑暗.",False,Block,Normal,"CurrentQuestState(""保护列车"")==""unassigned""",,,[],Quoki got the fs then went to qika underneath .,,[],,,TRUE,It's a train in disrepair. It's surrounded by vines. Rust is all over the body. The passage is dark,,,339.4957;112.8112
我_29_23,29,23,1,3,,,我们如何发动他,False,Block,Normal,,,,[],,,[],,,TRUE,How do we start him,,,59.89053;211.7625
托奇_29_24,29,24,3,1,,,我需要对车体进行检查.,False,Block,Normal,,,,[],,,[],,,TRUE,I need to check the train body,,,51.5311;265.104
我_29_25,29,25,1,3,,,列车怎么样了.,False,Block,Normal,,,,[],,,[],,,TRUE,how's the train?,,,59.1557;316.1445
托奇_29_26,29,26,3,1,,,"车体情况还算良好,但是输油口已经被堵塞了,我需要输油剂和清理路障",False,Block,Normal,,,,[],,,[],,,TRUE,"The  body is in good condition, but the oil port is blocked. I need oil delivery agent and clear the road block",,,66.78546;363.9225
我_29_27,29,27,1,3,,,我去想想办法弄到输油剂.,False,Block,Normal,,"SetQuestState(""油管堵塞"",""active"");",,[],,,[],,,TRUE,I'll find a way to get the oil delivery agent,,,100.2546;433.4467
我_29_28,29,28,1,3,,,我把输油剂带来了,False,Block,Normal,"CurrentQuestState(""滑溜溜的丛林"")==""success"";","RemoveItem(""输油剂"");\nSetQuestState(""油管堵塞"",""success"");\nAddExp(400);",,[],,,[],,,TRUE,i  take the Oil back,,,372.2753;191.5999
托奇_29_29,29,29,3,1,,,我这就把油管疏通好并将克农放入,False,Block,Normal,,,,[],,,[],,,TRUE,i'll put the oil to the train,,,406.5662;270.7719
托奇_29_30,29,30,3,1,,,"托奇熟练的将克农浓缩装置放入输油口,我与查克将周围的藤曼清理干净,巨大的轰鸣声随之而来,托奇启动了近百年都未曾复用的列车.",False,Block,Normal,,,,[],,,[],,,TRUE,"Quoki skillfully put the Kenong concentration device into the oil port, and chuck and I cleaned up the surrounding tengman. The huge roar followed, and Tochi started the train that had not been reused for nearly a hundred years",,,398.5506;348.9784
托奇_29_31,29,31,3,1,,,"列车缓缓地发动,由于年久未行驶,发出令人厌烦的噪音,一团黑影不断的从四周冒出,地下的生物闻到克农燃油发出的味道后开始吸取克农燃油",False,Block,Normal,,,,[],,,[],,,TRUE,"The train started slowly. Because it had not been running for a long time, it made a boring noise, and a mass of dark shadows constantly came out from all around. After smelling the smell of Kenon fuel, the underground creatures began to absorb Kenon fuel\n",,,443.2061;390.2668
托奇_29_32,29,32,3,1,,,"我们要小心这条地道的爬虫,燃烧出的独特气味会吸引大量的爬虫进行啃食.所以我们会专门雇佣一些清扫夫去清理.",False,Block,Normal,,,,[],,,[],,,,We should be careful of the reptiles in this tunnel. The unique smell of burning will attract a lot of reptiles to eat. So we will hire some sweepers to clean it,,,529.478;442.3219
我_29_33,29,33,1,3,,,这也是肯托弃用地下列车的原因吗？,False,Block,Normal,,,,[],,,[],,,,Is that why kento abandoned the underground train?,,,511.8702;511.0598
我_29_34,29,34,1,3,,,爬虫现在还存在吗?,False,Block,Normal,,,,[],,,[],,,,Do reptiles still exist?,,,731.7776;594.8945
托奇_29_35,29,35,3,1,,,"他们一直都在周围,他们惧怕火,利用火相关卡牌就能削弱他们的能力\n""解锁地点"" ",False,Block,Normal,,"\nUnlockLoc(""地底通道_1"");",,[],,,[],,,,They're always around. They're afraid of fire. Using fire related cards can weaken their ability\n“Unlock Location”,,,820.2613;683.2623
托奇_29_36,29,36,3,1,,,"是的,肯托没有必要为额外的风险承担费用.",False,Block,Normal,,,,[],,,[],,,,"Yes, kento doesn't have to pay for the extra risk",,,489.3746;576.838
我_29_39,29,39,1,11,,,开始抵御,False,Block,Normal,"CurrentQuestState(""保护列车"")==""active""","ChangeDungeon(""地下列车"");",,[],,,[],,,,Battle,,,979.9966;350.8384
奎卡地下列车_29_40,29,40,21,1,,,"列车的亮光被大量的黑影所遮盖,弥漫的克农气味使原本四周松软的土壁被爬虫的脑袋覆盖着.",False,Block,Normal,"CurrentQuestState(""保护列车"")==""active""",,,[],,,[],,,,"The bright light of the train was covered by a lot of black shadows, and the soft soil walls were covered by reptiles' heads",,,881.3722;231.8402
我_29_41,29,41,1,21,,,five potionsss,False,Block,Normal,,"GiveItems(20024);\nSetQuestState(""滑溜溜的丛林"",""success"");",,[],,,[],,,,,,,596.0554;200.7426
